14/09/2017 5:35:35 PM:- Created: 14/09/2017; Acct: 01; Chart: 1000066; $Amount: 39.72; $Tax: 0.00; REFNO: 600034; DESCR: Client Bill 154361; Owner Code: NMEMO; Owner: 505; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:16:22 PM:- Created: 20/06/2018; Acct: 01; Chart: 3200; $Amount: -36.56; $Tax: 0.00; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:16:22 PM:- Created: 20/06/2018; Acct: 01; Chart: 4990; $Amount: 168.41; $Tax: 0.00; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:16:22 PM:- Created: 20/06/2018; Acct: 01; Chart: 4990; $Amount: -5.07; $Tax: 0.00; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:19:32 PM:- Created: 20/06/2018; Acct: 01; Chart: 1000021; $Amount: 810.00; $Tax: 81.00; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:19:32 PM:- Created: 20/06/2018; Acct: 01; Chart: 3200; $Amount: -81.00; $Tax: 0.00; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:19:32 PM:- Created: 20/06/2018; Acct: 01; Chart: 3200; $Amount: -810.00; $Tax: 0.00; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:19:33 PM:- Created: 20/06/2018; Acct: 01; Chart: 1000021; $Amount: 306.00; $Tax: 30.60; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:19:33 PM:- Created: 20/06/2018; Acct: 01; Chart: 3200; $Amount: -30.60; $Tax: 0.00; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:19:33 PM:- Created: 20/06/2018; Acct: 01; Chart: 3200; $Amount: -306.00; $Tax: 0.00; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:19:33 PM:- Created: 20/06/2018; Acct: 01; Chart: 3200; $Amount: -50.73; $Tax: -5.07; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:19:33 PM:- Created: 20/06/2018; Acct: 01; Chart: 3200; $Amount: 5.07; $Tax: 0.00; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:19:33 PM:- Created: 20/06/2018; Acct: 01; Chart: 1001082; $Amount: 50.73; $Tax: 0.00; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:19:33 PM:- Created: 20/06/2018; Acct: 01; Chart: 1000053; $Amount: 111.87; $Tax: 11.16; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:19:33 PM:- Created: 20/06/2018; Acct: 01; Chart: 3200; $Amount: -111.87; $Tax: 0.00; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:19:33 PM:- Created: 20/06/2018; Acct: 01; Chart: 3200; $Amount: -11.16; $Tax: 0.00; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:19:33 PM:- Created: 20/06/2018; Acct: 01; Chart: 3300; $Amount: -90.91; $Tax: -9.09; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:19:33 PM:- Created: 20/06/2018; Acct: 01; Chart: 3200; $Amount: 90.91; $Tax: 0.00; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:19:33 PM:- Created: 20/06/2018; Acct: 01; Chart: 3200; $Amount: 9.09; $Tax: 0.00; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:19:34 PM:- Created: 20/06/2018; Acct: 01; Chart: 3200; $Amount: -365.63; $Tax: 0.00; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:19:34 PM:- Created: 20/06/2018; Acct: 01; Chart: 1001007; $Amount: 365.63; $Tax: 0.00; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:19:34 PM:- Created: 20/06/2018; Acct: 01; Chart: 3200; $Amount: -36.56; $Tax: 0.00; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:19:34 PM:- Created: 20/06/2018; Acct: 01; Chart: 4990; $Amount: 168.41; $Tax: 0.00; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:19:34 PM:- Created: 20/06/2018; Acct: 01; Chart: 4990; $Amount: -5.07; $Tax: 0.00; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:25:59 PM:- Created: 20/06/2018; Acct: 01; Chart: 1000021; $Amount: 810.00; $Tax: 81.00; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:25:59 PM:- Created: 20/06/2018; Acct: 01; Chart: 3200; $Amount: -81.00; $Tax: 0.00; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:25:59 PM:- Created: 20/06/2018; Acct: 01; Chart: 3200; $Amount: -810.00; $Tax: 0.00; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:26:00 PM:- Created: 20/06/2018; Acct: 01; Chart: 1000021; $Amount: 306.00; $Tax: 30.60; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:26:00 PM:- Created: 20/06/2018; Acct: 01; Chart: 3200; $Amount: -30.60; $Tax: 0.00; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:26:00 PM:- Created: 20/06/2018; Acct: 01; Chart: 3200; $Amount: -306.00; $Tax: 0.00; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:26:00 PM:- Created: 20/06/2018; Acct: 01; Chart: 3200; $Amount: -50.73; $Tax: -5.07; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:26:00 PM:- Created: 20/06/2018; Acct: 01; Chart: 3200; $Amount: 5.07; $Tax: 0.00; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:26:00 PM:- Created: 20/06/2018; Acct: 01; Chart: 1001082; $Amount: 50.73; $Tax: 0.00; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:26:00 PM:- Created: 20/06/2018; Acct: 01; Chart: 1000053; $Amount: 111.87; $Tax: 11.16; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:26:00 PM:- Created: 20/06/2018; Acct: 01; Chart: 3200; $Amount: -111.87; $Tax: 0.00; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:26:00 PM:- Created: 20/06/2018; Acct: 01; Chart: 3200; $Amount: -11.16; $Tax: 0.00; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:26:00 PM:- Created: 20/06/2018; Acct: 01; Chart: 3300; $Amount: 90.91; $Tax: 9.09; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:26:00 PM:- Created: 20/06/2018; Acct: 01; Chart: 3200; $Amount: -90.91; $Tax: 0.00; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:26:00 PM:- Created: 20/06/2018; Acct: 01; Chart: 3200; $Amount: -9.09; $Tax: 0.00; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:26:00 PM:- Created: 20/06/2018; Acct: 01; Chart: 3200; $Amount: -365.63; $Tax: 0.00; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:26:00 PM:- Created: 20/06/2018; Acct: 01; Chart: 1001007; $Amount: 365.63; $Tax: 0.00; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:26:00 PM:- Created: 20/06/2018; Acct: 01; Chart: 3200; $Amount: -36.56; $Tax: 0.00; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:26:01 PM:- Created: 20/06/2018; Acct: 01; Chart: 4990; $Amount: 168.41; $Tax: 0.00; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 5:26:01 PM:- Created: 20/06/2018; Acct: 01; Chart: 4990; $Amount: -5.07; $Tax: 0.00; REFNO: 600080; DESCR: Client Bill 154397; Owner Code: NMEMO; Owner: 681; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 6:59:56 PM:- Created: 31/05/2018; Acct: 01; Chart: 1000022; $Amount: 560.00; $Tax: 56.00; REFNO: 600032; DESCR: Client Bill 154382; Owner Code: NMEMO; Owner: 666; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 6:59:57 PM:- Created: 31/05/2018; Acct: 01; Chart: 3200; $Amount: -56.00; $Tax: 0.00; REFNO: 600032; DESCR: Client Bill 154382; Owner Code: NMEMO; Owner: 666; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 6:59:57 PM:- Created: 31/05/2018; Acct: 01; Chart: 3200; $Amount: -560.00; $Tax: 0.00; REFNO: 600032; DESCR: Client Bill 154382; Owner Code: NMEMO; Owner: 666; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 6:59:57 PM:- Created: 31/05/2018; Acct: 01; Chart: 3200; $Amount: -25.45; $Tax: -2.55; REFNO: 600032; DESCR: Client Bill 154382; Owner Code: NMEMO; Owner: 666; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 6:59:57 PM:- Created: 31/05/2018; Acct: 01; Chart: 3200; $Amount: 2.55; $Tax: 0.00; REFNO: 600032; DESCR: Client Bill 154382; Owner Code: NMEMO; Owner: 666; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 6:59:57 PM:- Created: 31/05/2018; Acct: 01; Chart: 1001082; $Amount: 25.45; $Tax: 0.00; REFNO: 600032; DESCR: Client Bill 154382; Owner Code: NMEMO; Owner: 666; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 6:59:57 PM:- Created: 31/05/2018; Acct: 01; Chart: 1000054; $Amount: 55.60; $Tax: 5.60; REFNO: 600032; DESCR: Client Bill 154382; Owner Code: NMEMO; Owner: 666; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 6:59:57 PM:- Created: 31/05/2018; Acct: 01; Chart: 3200; $Amount: -55.60; $Tax: 0.00; REFNO: 600032; DESCR: Client Bill 154382; Owner Code: NMEMO; Owner: 666; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 6:59:57 PM:- Created: 31/05/2018; Acct: 01; Chart: 3200; $Amount: -5.60; $Tax: 0.00; REFNO: 600032; DESCR: Client Bill 154382; Owner Code: NMEMO; Owner: 666; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 6:59:57 PM:- Created: 31/05/2018; Acct: 01; Chart: 3300; $Amount: 12.81; $Tax: 1.28; REFNO: 600032; DESCR: Client Bill 154382; Owner Code: NMEMO; Owner: 666; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 6:59:57 PM:- Created: 31/05/2018; Acct: 01; Chart: 3200; $Amount: -12.81; $Tax: 0.00; REFNO: 600032; DESCR: Client Bill 154382; Owner Code: NMEMO; Owner: 666; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 6:59:57 PM:- Created: 31/05/2018; Acct: 01; Chart: 3200; $Amount: -1.28; $Tax: 0.00; REFNO: 600032; DESCR: Client Bill 154382; Owner Code: NMEMO; Owner: 666; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 6:59:57 PM:- Created: 31/05/2018; Acct: 01; Chart: 1001999; $Amount: -25.62; $Tax: 0.00; REFNO: 600032; DESCR: Client Bill 154382; Owner Code: NMEMO; Owner: 666; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 6:59:57 PM:- Created: 31/05/2018; Acct: 01; Chart: 3200; $Amount: 25.62; $Tax: 0.00; REFNO: 600032; DESCR: Client Bill 154382; Owner Code: NMEMO; Owner: 666; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 6:59:58 PM:- Created: 31/05/2018; Acct: 01; Chart: 3200; $Amount: -15.63; $Tax: 0.00; REFNO: 600032; DESCR: Client Bill 154382; Owner Code: NMEMO; Owner: 666; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 6:59:58 PM:- Created: 31/05/2018; Acct: 01; Chart: 1001007; $Amount: 15.63; $Tax: 0.00; REFNO: 600032; DESCR: Client Bill 154382; Owner Code: NMEMO; Owner: 666; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 6:59:58 PM:- Created: 31/05/2018; Acct: 01; Chart: 3200; $Amount: -1.56; $Tax: 0.00; REFNO: 600032; DESCR: Client Bill 154382; Owner Code: NMEMO; Owner: 666; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 6:59:58 PM:- Created: 31/05/2018; Acct: 01; Chart: 4990; $Amount: 64.44; $Tax: 0.00; REFNO: 600032; DESCR: Client Bill 154382; Owner Code: NMEMO; Owner: 666; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 6:59:58 PM:- Created: 31/05/2018; Acct: 01; Chart: 4990; $Amount: -2.55; $Tax: 0.00; REFNO: 600032; DESCR: Client Bill 154382; Owner Code: NMEMO; Owner: 666; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 7:00:04 PM:- Created: 31/05/2018; Acct: 01; Chart: 1000029; $Amount: 1680.00; $Tax: 168.00; REFNO: 600083; DESCR: Client Bill 154388; Owner Code: NMEMO; Owner: 672; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 7:00:04 PM:- Created: 31/05/2018; Acct: 01; Chart: 3200; $Amount: -168.00; $Tax: 0.00; REFNO: 600083; DESCR: Client Bill 154388; Owner Code: NMEMO; Owner: 672; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 7:00:04 PM:- Created: 31/05/2018; Acct: 01; Chart: 3200; $Amount: -1680.00; $Tax: 0.00; REFNO: 600083; DESCR: Client Bill 154388; Owner Code: NMEMO; Owner: 672; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 7:00:04 PM:- Created: 31/05/2018; Acct: 01; Chart: 1000029; $Amount: 35.00; $Tax: 3.50; REFNO: 600083; DESCR: Client Bill 154388; Owner Code: NMEMO; Owner: 672; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 7:00:04 PM:- Created: 31/05/2018; Acct: 01; Chart: 3200; $Amount: -3.50; $Tax: 0.00; REFNO: 600083; DESCR: Client Bill 154388; Owner Code: NMEMO; Owner: 672; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 7:00:04 PM:- Created: 31/05/2018; Acct: 01; Chart: 3200; $Amount: -35.00; $Tax: 0.00; REFNO: 600083; DESCR: Client Bill 154388; Owner Code: NMEMO; Owner: 672; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 7:00:04 PM:- Created: 31/05/2018; Acct: 01; Chart: 3200; $Amount: -77.95; $Tax: -7.80; REFNO: 600083; DESCR: Client Bill 154388; Owner Code: NMEMO; Owner: 672; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 7:00:04 PM:- Created: 31/05/2018; Acct: 01; Chart: 3200; $Amount: 7.80; $Tax: 0.00; REFNO: 600083; DESCR: Client Bill 154388; Owner Code: NMEMO; Owner: 672; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 7:00:04 PM:- Created: 31/05/2018; Acct: 01; Chart: 1001082; $Amount: 77.95; $Tax: 0.00; REFNO: 600083; DESCR: Client Bill 154388; Owner Code: NMEMO; Owner: 672; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 7:00:04 PM:- Created: 31/05/2018; Acct: 01; Chart: 1000061; $Amount: 171.50; $Tax: 17.15; REFNO: 600083; DESCR: Client Bill 154388; Owner Code: NMEMO; Owner: 672; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 7:00:04 PM:- Created: 31/05/2018; Acct: 01; Chart: 3200; $Amount: -171.50; $Tax: 0.00; REFNO: 600083; DESCR: Client Bill 154388; Owner Code: NMEMO; Owner: 672; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 7:00:04 PM:- Created: 31/05/2018; Acct: 01; Chart: 3200; $Amount: -17.15; $Tax: 0.00; REFNO: 600083; DESCR: Client Bill 154388; Owner Code: NMEMO; Owner: 672; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 7:00:05 PM:- Created: 31/05/2018; Acct: 01; Chart: 1001999; $Amount: -110.00; $Tax: 0.00; REFNO: 600083; DESCR: Client Bill 154388; Owner Code: NMEMO; Owner: 672; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 7:00:05 PM:- Created: 31/05/2018; Acct: 01; Chart: 3200; $Amount: 110.00; $Tax: 0.00; REFNO: 600083; DESCR: Client Bill 154388; Owner Code: NMEMO; Owner: 672; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 7:00:05 PM:- Created: 31/05/2018; Acct: 01; Chart: 3200; $Amount: -34.49; $Tax: 0.00; REFNO: 600083; DESCR: Client Bill 154388; Owner Code: NMEMO; Owner: 672; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 7:00:05 PM:- Created: 31/05/2018; Acct: 01; Chart: 1001007; $Amount: 34.49; $Tax: 0.00; REFNO: 600083; DESCR: Client Bill 154388; Owner Code: NMEMO; Owner: 672; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 7:00:05 PM:- Created: 31/05/2018; Acct: 01; Chart: 3200; $Amount: -3.44; $Tax: 0.00; REFNO: 600083; DESCR: Client Bill 154388; Owner Code: NMEMO; Owner: 672; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 7:00:05 PM:- Created: 31/05/2018; Acct: 01; Chart: 4990; $Amount: 192.09; $Tax: 0.00; REFNO: 600083; DESCR: Client Bill 154388; Owner Code: NMEMO; Owner: 672; Invoice: -1; Creditor Code: ; WHO: DBS
13/06/2018 7:00:05 PM:- Created: 31/05/2018; Acct: 01; Chart: 4990; $Amount: -7.80; $Tax: 0.00; REFNO: 600083; DESCR: Client Bill 154388; Owner Code: NMEMO; Owner: 672; Invoice: -1; Creditor Code: ; WHO: DBS
25/06/2018 12:45:31 PM:- Created: 25/06/2018; Acct: 01; Chart: 155010; $Amount: 376.02; $Tax: 0.00; REFNO: 180226; DESCR: Client Bill 122300; Owner Code: NMEMO; Owner: 206868; Invoice: -1; Creditor Code: ; WHO: SPB
25/06/2018 12:45:31 PM:- Created: 25/06/2018; Acct: 01; Chart: 179010; $Amount: 11.62; $Tax: 0.00; REFNO: 180226; DESCR: Client Bill 122300; Owner Code: NMEMO; Owner: 206868; Invoice: -1; Creditor Code: ; WHO: SPB
25/06/2018 12:45:31 PM:- Created: 25/06/2018; Acct: 01; Chart: 178510; $Amount: 56.00; $Tax: 5.60; REFNO: 180226; DESCR: Client Bill 122300; Owner Code: NMEMO; Owner: 206868; Invoice: -1; Creditor Code: ; WHO: SPB
25/06/2018 12:45:31 PM:- Created: 25/06/2018; Acct: 01; Chart: 185010; $Amount: 97.00; $Tax: 9.70; REFNO: 180226; DESCR: Client Bill 122300; Owner Code: NMEMO; Owner: 206868; Invoice: -1; Creditor Code: ; WHO: SPB
25/06/2018 12:45:31 PM:- Created: 25/06/2018; Acct: 01; Chart: 172510; $Amount: 26.80; $Tax: 2.68; REFNO: 180226; DESCR: Client Bill 122300; Owner Code: NMEMO; Owner: 206868; Invoice: -1; Creditor Code: ; WHO: SPB
25/06/2018 12:45:31 PM:- Created: 25/06/2018; Acct: 01; Chart: 3200; $Amount: -567.44; $Tax: 0.00; REFNO: 180226; DESCR: Client Bill 122300; Owner Code: NMEMO; Owner: 206868; Invoice: -1; Creditor Code: ; WHO: SPB
25/06/2018 12:45:31 PM:- Created: 25/06/2018; Acct: 01; Chart: 3200; $Amount: -17.98; $Tax: 0.00; REFNO: 180226; DESCR: Client Bill 122300; Owner Code: NMEMO; Owner: 206868; Invoice: -1; Creditor Code: ; WHO: SPB
25/06/2018 12:45:31 PM:- Created: 25/06/2018; Acct: 01; Chart: 3300; $Amount: 4913.05; $Tax: 0.00; REFNO: 180226; DESCR: Client Bill 122300; Owner Code: NMEMO; Owner: 206868; Invoice: -1; Creditor Code: ; WHO: SPB
25/06/2018 12:45:31 PM:- Created: 25/06/2018; Acct: 01; Chart: 3200; $Amount: -4913.05; $Tax: 0.00; REFNO: 180226; DESCR: Client Bill 122300; Owner Code: NMEMO; Owner: 206868; Invoice: -1; Creditor Code: ; WHO: SPB
25/06/2018 12:45:32 PM:- Created: 25/06/2018; Acct: 01; Chart: 4990; $Amount: 17.98; $Tax: 0.00; REFNO: 180226; DESCR: Client Bill 122300; Owner Code: NMEMO; Owner: 206868; Invoice: -1; Creditor Code: ; WHO: SPB
26/06/2018 12:16:03 PM:- Created: 26/06/2018; Acct: 01; Chart: 3100; $Amount: -37321.95; $Tax: 0.00; REFNO: 045930; DESCR: Trust Transfer from T3 600006; Owner Code: RECEIPT; Owner: 423751; Invoice: -1; Creditor Code: ; WHO: SPB
26/06/2018 12:16:21 PM:- Created: 26/06/2018; Acct: 01; Chart: 3200; $Amount: 60.00; $Tax: 0.00; REFNO: 045930; DESCR: Trust Transfer from T3 600006; Owner Code: RECEIPT; Owner: 423751; Invoice: -1; Creditor Code: ; WHO: SPB
26/06/2018 1:55:48 PM:- Created: 26/06/2018; Acct: 01; Chart: 3100; $Amount: -37321.95; $Tax: 0.00; REFNO: 045930; DESCR: Trust Transfer from T3 600006; Owner Code: RECEIPT; Owner: 423753; Invoice: -1; Creditor Code: ; WHO: SPB
26/06/2018 1:56:08 PM:- Created: 26/06/2018; Acct: 01; Chart: 3200; $Amount: 60.00; $Tax: 0.00; REFNO: 045930; DESCR: Trust Transfer from T3 600006; Owner Code: RECEIPT; Owner: 423753; Invoice: -1; Creditor Code: ; WHO: SPB
27/06/2018 1:40:40 PM:- Created: 27/06/2018; Acct: 01; Chart: 4990; $Amount: -720.50; $Tax: 0.00; REFNO: 600024; DESCR: 600024:test write off; Owner Code: JOURNAL; Owner: 31055; Invoice: -1; Creditor Code: ; WHO: DBS
27/06/2018 1:40:40 PM:- Created: 27/06/2018; Acct: 01; Chart: 1001061; $Amount: -7205.00; $Tax: 0.00; REFNO: 600024; DESCR: 600024:test write off; Owner Code: JOURNAL; Owner: 31055; Invoice: -1; Creditor Code: ; WHO: DBS
27/06/2018 1:40:40 PM:- Created: 27/06/2018; Acct: 01; Chart: 3200; $Amount: 7925.50; $Tax: 0.00; REFNO: 600024; DESCR: 600024:test write off; Owner Code: JOURNAL; Owner: 31055; Invoice: -1; Creditor Code: ; WHO: DBS
11/07/2018 5:41:45 PM:- Created: 20/06/2018; Acct: 01; Chart: 1000034; $Amount: 200.00; $Tax: 20.00; REFNO: 600046; DESCR: Client Bill 154373; Owner Code: NMEMO; Owner: 657; Invoice: -1; Creditor Code: ; WHO: DBS
11/07/2018 5:41:50 PM:- Created: 20/06/2018; Acct: 01; Chart: 3200; $Amount: -20.00; $Tax: 0.00; REFNO: 600046; DESCR: Client Bill 154373; Owner Code: NMEMO; Owner: 657; Invoice: -1; Creditor Code: ; WHO: DBS
11/07/2018 5:41:54 PM:- Created: 20/06/2018; Acct: 01; Chart: 3200; $Amount: -200.00; $Tax: 0.00; REFNO: 600046; DESCR: Client Bill 154373; Owner Code: NMEMO; Owner: 657; Invoice: -1; Creditor Code: ; WHO: DBS
11/07/2018 5:43:22 PM:- Created: 20/06/2018; Acct: 01; Chart: 4990; $Amount: 20.00; $Tax: 0.00; REFNO: 600046; DESCR: Client Bill 154373; Owner Code: NMEMO; Owner: 657; Invoice: -1; Creditor Code: ; WHO: DBS
11/07/2018 5:53:23 PM:- Created: 20/06/2018; Acct: 01; Chart: 1001891; $Amount: 200.00; $Tax: 20.00; REFNO: 16913; DESCR: Client Bill 154400; Owner Code: NMEMO; Owner: 684; Invoice: -1; Creditor Code: ; WHO: DBS
11/07/2018 5:53:23 PM:- Created: 20/06/2018; Acct: 01; Chart: 3200; $Amount: -20.00; $Tax: 0.00; REFNO: 16913; DESCR: Client Bill 154400; Owner Code: NMEMO; Owner: 684; Invoice: -1; Creditor Code: ; WHO: DBS
11/07/2018 5:53:23 PM:- Created: 20/06/2018; Acct: 01; Chart: 3200; $Amount: -200.00; $Tax: 0.00; REFNO: 16913; DESCR: Client Bill 154400; Owner Code: NMEMO; Owner: 684; Invoice: -1; Creditor Code: ; WHO: DBS
11/07/2018 5:53:24 PM:- Created: 20/06/2018; Acct: 01; Chart: 4990; $Amount: 20.00; $Tax: 0.00; REFNO: 16913; DESCR: Client Bill 154400; Owner Code: NMEMO; Owner: 684; Invoice: -1; Creditor Code: ; WHO: DBS
